Paper_ID,DOI,Role,Figure_number,PDF_page,Figure_types,Caption_excerpt,Caption_word_count,Source_status,Panel_count_estimated,Column_span,Text_density
P111,10.1109/tits.2023.3336670,B,11,12,PROBLEM; SCENARIO,The obstacle-at-corner scenario where there are obstacles in a left-,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P111,10.1109/tits.2023.3336670,B,12,13,TRAJECTORY,The trajectory is smooth when we separate the learning and control,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P111,10.1109/tits.2023.3336670,B,13,13,UNCLASSIFIED,"Without any information sharing, there is a trafﬁc jam in the left",12,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,1,4,UNCLASSIFIED,The robot and the data -driven multiobjective learning configuration of,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,2,4,UNCLASSIFIED,"Four sensor ranges on each side of the robot , the minimum sensor",13,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,3,6,UNCLASSIFIED,Fuzzy sets for TS orientation control.,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,4,6,UNCLASSIFIED,Fuzzy sets for TS speed control.,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,5,7,UNCLASSIFIED,"Searching for two TS convex vertex points D1 and D2: as ds1< ds2, D1",14,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,6,7,UNCLASSIFIED,The space defined to check if a convex vertex point is qualified as a,14,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,7,8,UNCLASSIFIED,V ertex point checking and searching ranges and the OBF -vertex point,12,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,8,8,UNCLASSIFIED,Flowchart of the behavior supervisor with the VPS behavior in the fast,12,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,9,9,SCENARIO,"Trajectories of the robot in an unknown, test environment using (a) the",12,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,10,10,UNCLASSIFIED,TS trajectories and the total number of control time steps required to,12,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,11,10,UNCLASSIFIED,Navigation trajectories of the robot using the proposed fast navigation,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,12,11,UNCLASSIFIED,Navigation trajectories of the robot using the proposed fast navigation,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,13,11,UNCLASSIFIED,Navigation trajectories of the robot using the (a) proposed (b),10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,14,12,UNCLASSIFIED,Screenshots of navigating the real robot in an unknown test,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,15,12,UNCLASSIFIED,"Stargazer sensor measurements (×), the predicted positions using the",9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,16,12,QUANTITATIVE_RESULT,Screenshots of the navigation result when the robot continuously met a,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,17,13,UNCLASSIFIED,(a) Screenshots of navigating the robot using the proposed localization,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P112,10.1109/tcyb.2020.3041269,B,18,13,UNCLASSIFIED,(a) Screenshots of navigating the robot using the proposed localization,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,1,4,UNCLASSIFIED,The diagram illustrates the reciprocal velocity obstacles for both static line obstacles and dynamic agents.,15,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,2,5,UNCLASSIFIED,"Overview of the Spatial-Temporal RetNet architecture. It consists of the spatial state encoder module, temporal state encoder module, and fully",20,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,3,7,PROBLEM; SCENARIO; TRAJECTORY,"The trajectory plots of 10 robots being guided by our policy, SARL, GA3C-CADRL, and NH-ORCA in the circle scenario.",19,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,4,7,PROBLEM; SCENARIO; TRAJECTORY,"The trajectory plots and iteration steps of 12, 14, 16, and 18 robots guided by our policy in the circle scenario.",21,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,5,7,PROBLEM; SCENARIO; TRAJECTORY,"The trajectory plots and iteration steps of 12, 14, 16, and 18 robots guided by RL-RVO in the circle scenario.",20,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,6,8,QUANTITATIVE_RESULT,"The line plots of travel time and average speed, along with their variance, where (a)-(d) represent the results of guiding robot motion with different",24,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,7,8,SCENARIO; TRAJECTORY,The trajectory plots of 10 robots being guided by our policy in environments containing varying numbers of static obstacles.,19,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,8,8,TRAJECTORY,The trajectory plots of 6 and 10 robots being guided by our policy,13,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,9,9,SCENARIO; TRAJECTORY; QUALITATIVE_RESULT,The trajectory plots and snapshots of 10 robots being guided by our policy in environments containing varying numbers of dynamic obstacles.,21,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,10,10,UNCLASSIFIED,Diagram illustrating the setup of the physical system.,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P113,10.1109/tase.2024.3524000,B,11,10,QUALITATIVE_RESULT,Snapshot images of the motion process of 3 Crazyflie drones.,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,1,9,PROBLEM; SCENARIO; QUANTITATIVE_RESULT,"Simulation results for Scenario 1 with the proposed method at time stamps τ = 0, τ = 40, τ = 55, and τ = 99.",25,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,2,9,UNCLASSIFIED,"Steering angles, velocities, and accelerations of 3 vehicles and",9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,3,9,PROBLEM; SCENARIO,Variance of {yi } with respect to number of iterations in Scenario 1.,13,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,4,10,PROBLEM; SCENARIO; QUANTITATIVE_RESULT,"Simulation results for Scenario 2 with the proposed method at time stamps τ = 0, τ = 25, τ = 45, τ = 65, τ = 75, and τ = 99.",31,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,5,10,UNCLASSIFIED,"Steering angles, accelerations, and velocities of 12 vehicles in",9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,6,10,PROBLEM; SCENARIO,Minimal distance between vehicles in Scenario 2.,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,7,10,PROBLEM; SCENARIO,Variance of {yi } with respect to number of iterations in Scenario 2.,13,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,8,11,QUANTITATIVE_RESULT,Comparison between solutions obtained by the proposed method and,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,9,11,UNCLASSIFIED,Computation time with respect to different numbers of vehicles for,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P114,10.1109/tits.2023.3286898,B,10,11,PROBLEM; SCENARIO; QUANTITATIVE_RESULT,Simulation results for Scenario 2 with different values of β at,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P115,10.1109/tac.2024.3427908,B,1,4,UNCLASSIFIED,Schematic representation of the control setup.,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P116,10.1109/tnnls.2021.3106818,B,1,3,METHOD_FRAMEWORK,SRL framework with a supervis or which decides on the actual applied,12,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P116,10.1109/tnnls.2021.3106818,B,2,5,METHOD_FRAMEWORK,Overview of the proposed appr oach. The low-dimensional repre-,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P116,10.1109/tnnls.2021.3106818,B,3,6,UNCLASSIFIED,Distances /Omega112 and /Omega113 are computed for three training data D1,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P116,10.1109/tnnls.2021.3106818,B,4,7,UNCLASSIFIED,Simpliﬁed state space Y is discretized into grid cells. The location of,12,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P116,10.1109/tnnls.2021.3106818,B,5,9,UNCLASSIFIED,"As given in (33), the subjective uncertainty μi in the BBA Bi of",13,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P116,10.1109/tnnls.2021.3106818,B,6,11,UNCLASSIFIED,System state x of a quadcopter is deﬁned using the ground frame,12,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P116,10.1109/tnnls.2021.3106818,B,7,11,UNCLASSIFIED,"(a) Initial realization of simpliﬁed states y1,..., ykt obtained from t-",11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P116,10.1109/tnnls.2021.3106818,B,8,12,QUANTITATIVE_RESULT,Results of the online ada ptation. (a)–(d) Prior DSAF /Gamma1prior,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P116,10.1109/tnnls.2021.3106818,B,9,13,QUANTITATIVE_RESULT,"Comparison with physically inspired model order reducti on. (a) For physically inspired model order reduction, the DSAF /Gamma1d(v) is initialized",20,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,1,2,UNCLASSIFIED,Illustration of Goal States and Stable Suboptimal Policies: States are,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,2,9,UNCLASSIFIED,Five simulated multi-agent tasks.,4,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,3,10,SCENARIO,"Episode reward in three tasks with MAPPO, MADDPG, MATD3 and their LYN versions.",13,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,4,10,SCENARIO,"Goal state rate in three tasks with MAPPO, MADDPG, MATD3 and their LYN versions.",14,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,5,11,UNCLASSIFIED,Episode reward in three tasks compared with ESP and HEPN.,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,6,11,UNCLASSIFIED,Mean episode win rate on three di ﬀerent SMAC tasks.,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,7,11,UNCLASSIFIED,"Learning curves (15 vehicles, 30 vehicles) and visualizations of two representative steps in the CC task.",16,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,8,12,UNCLASSIFIED,Trajectories in collision avoidance task.,5,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,9,12,UNCLASSIFIED,"Learning curves under 10, 20, 30, 40, and 50 agents in the RE task.",14,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,10,12,UNCLASSIFIED,"Learning curves under 3, 5, 7 obstacles in the CA task.",11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,11,13,UNCLASSIFIED,Inﬂuence of learning rate and γ in RE Task.,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,12,13,SENSITIVITY,Episode reward under di ﬀerent external reward parameters.,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,13,14,SENSITIVITY,Goal state rate under di ﬀerent external reward parameters.,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P117,10.1109/tase.2025.3603024,B,14,15,REAL_WORLD,Real-world collision avoidance on E-puck swarm.,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,1,4,PROBLEM; SCENARIO,Distributed multi-UA V communication coverage scenario.,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,2,6,METHOD_FRAMEWORK,LTCC-UDUA framework for UA V-assisted communication systems.,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,3,7,NETWORK_ARCHITECTURE,Actor-network architecture.,2,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,4,7,NETWORK_ARCHITECTURE,Critic network architecture.,3,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,5,9,UNCLASSIFIED,Accumulated reward per episode in LTCC-UDUA.,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,6,9,UNCLASSIFIED,the changes in the accumulated reward of each UA V,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,7,10,UNCLASSIFIED,"Associated GUs number under different settings. (a) The number of GUs is 50, UA Vs increased from 5 to 10. (b) The number of UA Vs is 7, GUs",29,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,8,10,UNCLASSIFIED,"Fairness index under different settings. (a) The number of GUs is 50, UA Vs increased from 5 to 10. (b) The number of UA Vs is 7, GUs increased",29,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,9,11,UNCLASSIFIED,"Total throughput under different settings. (a) The number of GUs is 50, UA Vs increased from 5 to 10. (b) The number of UA Vs is 7, GUs increased",29,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P118,10.1109/tim.2024.3421433,B,10,11,UNCLASSIFIED,"Impact of the communication range of GUs on: (a) number of associated GUs, (b) fairness index, and (c) total throughput.",20,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,3,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,1,3,UNCLASSIFIED,Reference systems definition.,3,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,2,4,PROBLEM,Block diagram of the autonomous system for the landing problem.,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,3,5,UNCLASSIFIED,Landing logic and commanded velocity of the Follower ( uv). The,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,4,8,UNCLASSIFIED,CARRIER-1 (Carrier) and ANT-X (Follower) UA Vs.,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,5,9,UNCLASSIFIED,True velocity of the Carrier and estimate obtained from the KF,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,6,9,UNCLASSIFIED,In-plane relative position ∥e⊥,4,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,7,10,UNCLASSIFIED,"In-plane position of the Follower (red), desired (green), estimated",9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,8,10,UNCLASSIFIED,True and estimated in-plane relative position ∥e⊥,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,9,10,UNCLASSIFIED,True and estimated relative vertical position |ep3| time history from,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P119,10.1109/tmech.2023.3328168,B,10,10,UNCLASSIFIED,True and estimated in-plane relative position ∥e⊥,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P120,10.1109/tim.2022.3151934,B,1,3,SYSTEM_OVERVIEW,Diagram of the localizatio n system setup based on UWB nodes for,12,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P120,10.1109/tim.2022.3151934,B,2,3,UNCLASSIFIED,Deﬁnition the relative attitude between the world frame and the body,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P120,10.1109/tim.2022.3151934,B,3,4,UNCLASSIFIED,Setup of static experi ment for data collection.,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P120,10.1109/tim.2022.3151934,B,4,4,UNCLASSIFIED,Frequency distribution hist ogram and ﬁt curves based on the measured,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P120,10.1109/tim.2022.3151934,B,5,5,SYSTEM_OVERVIEW,"System architecture. Onboard computer c onsists of the UA V with guidance, navigation, and control modules. Ground station consists of motion",21,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P120,10.1109/tim.2022.3151934,B,6,5,UNCLASSIFIED,Composite ﬁlter architecture.,3,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P120,10.1109/tim.2022.3151934,B,7,5,UNCLASSIFIED,Graphical model of the measurement.,5,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
